Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,type,region
30-10-2022,2.09006585,52787.24,18384.24,3256.26,0,31146.75,organic,SanFrancisco
30-10-2022,1.46844704,522375.98,231590.41,155336.58,20721.94,114727.05,conventional,Seattle
30-10-2022,2.446671199,43804.79,942.85,38370.48,3.36,4488.09,organic,Seattle
30-10-2022,1.110926897,454171.33,246360.87,77863.84,17528.39,112418.22,conventional,SouthCarolina
30-10-2022,1.246677431,36349.82,606.8,4152.71,5.78,31584.53,organic,SouthCarolina
30-10-2022,0.801130655,5256994.26,2332755.59,1086383.27,38752.22,1797869.38,conventional,SouthCentral
30-10-2022,1.299763556,101212.28,35918.91,7866.02,0,57427.36,organic,SouthCentral
30-10-2022,1.049180948,4835865.93,3204120.97,304473.31,136404.45,1190867.2,conventional,Southeast
30-10-2022,1.012821618,395700.69,18765.18,35014.19,6.91,341914.41,organic,Southeast
30-10-2022,1.286469665,71250.35,37871.99,19278.51,5.4,14094.46,conventional,Spokane
30-10-2022,2.164013793,3083.5,114.54,2321.64,0,647.33,organic,Spokane
30-10-2022,0.946124198,196911.75,127200.43,10551.37,130,59029.95,conventional,StLouis
30-10-2022,2.169073353,5341.13,708.07,2621.66,0,2011.41,organic,StLouis
30-10-2022,1.114033268,75343.51,11734.37,34899.85,266.68,28442.61,conventional,Syracuse
30-10-2022,1.605512792,3788.49,229.04,79.35,0,3480.1,organic,Syracuse
30-10-2022,1.00593918,607539.42,403230.63,12378.17,42.52,191888.1,conventional,Tampa
30-10-2022,1.216246123,24728.36,5510.69,703.82,0,18513.85,organic,Tampa
30-10-2022,1.019080367,108897.58,41266.47,16090.3,23906.99,27633.81,conventional,Toledo
30-10-2022,1.580080808,3664.14,1090.35,857.61,0,1716.18,organic,Toledo
30-10-2022,1.071748965,35430272.81,15274021.04,8806956.08,1601726.66,9746303.93,conventional,TotalUS
30-10-2022,1.542252387,1551975.54,304550.57,252091.98,87.61,995245.39,organic,TotalUS
30-10-2022,0.99786012,6338862.55,2847884.71,1809977.37,89100.13,1591872.51,conventional,West
30-10-2022,1.846723262,221602.91,61261.12,101438.48,5.95,58897.35,organic,West
30-10-2022,0.781580969,921594.06,416965.29,108361.1,6958.78,388099.75,conventional,WestTexNewMexico
30-10-2022,0.998470957,26482.82,3873.87,1399.31,0,21209.64,organic,WestTexNewMexico
30-10-2022,0.895020949,107796.52,29777.54,42280.13,47.73,35691.13,conventional,Wichita
30-10-2022,1.707983495,1509.44,961.95,3.2,0,544.29,organic,Wichita
06-11-2022,1.021411029,120957.94,20900.13,80923.71,8.83,19125.26,conventional,Albany
06-11-2022,2.018657692,2309.08,149.51,340.63,0,1818.95,organic,Albany
06-11-2022,1.019763401,710491.48,427205.79,144766.81,36755.1,101763.77,conventional,Atlanta
06-11-2022,1.055956602,50897.89,579.55,13972.11,0,36346.23,organic,Atlanta
06-11-2022,1.373730138,797316.54,126427.57,325486.28,1139.22,344263.47,conventional,BaltimoreWashington
06-11-2022,1.755522865,45797.18,446.01,8644.94,12.52,36693.7,organic,BaltimoreWashington
06-11-2022,0.982524299,314456.84,216113.93,32976.34,2314.97,63051.6,conventional,BirminghamMontgomery
06-11-2022,1.067844697,12703.76,48.63,1130.79,0,11524.35,organic,BirminghamMontgomery
06-11-2022,0.999064087,105893.82,49279.33,35207.76,144.12,21262.61,conventional,Boise
06-11-2022,1.888377842,4582.2,198.19,3691.01,0,693,organic,Boise
06-11-2022,1.375357777,533181.1,47353.65,357047.51,128.29,128651.66,conventional,Boston
06-11-2022,1.768838546,29494.75,95.79,1675.29,1.57,27722.1,organic,Boston
06-11-2022,1.185025666,153221.29,19065.82,50763.27,1621.74,81770.46,conventional,BuffaloRochester
06-11-2022,1.7840089,9301.69,441.13,84.19,0,8776.38,organic,BuffaloRochester
06-11-2022,1.312501114,5621628.95,3056311.97,501189.03,727008.02,1337119.93,conventional,California
06-11-2022,1.822811044,279580.08,128506.55,12114.18,1.41,138957.93,organic,California
06-11-2022,1.238331071,311586.69,138718.62,57835.14,1090.54,113942.39,conventional,Charlotte
06-11-2022,1.379823998,22181.54,105.74,2500.56,22.1,19553.14,organic,Charlotte
06-11-2022,1.011849997,1149915.43,223494.35,313406.96,81971.51,531042.61,conventional,Chicago
06-11-2022,1.647324679,28763.21,6571.86,10406.18,0,11785.18,organic,Chicago
06-11-2022,0.988786049,250349.24,99676.67,61218.57,24006.82,65447.18,conventional,CincinnatiDayton
06-11-2022,1.672487662,12336.24,1181.48,8540.61,0,2614.15,organic,CincinnatiDayton
06-11-2022,0.950677,225973.21,139438.62,17043.59,16739.55,52751.46,conventional,Columbus
06-11-2022,1.782705704,6188.46,1693.77,1920.53,0,2574.16,organic,Columbus
06-11-2022,0.787112835,1411450.62,585577.59,346876.79,2956.4,476039.84,conventional,DallasFtWorth
06-11-2022,1.37114774,33724.05,14096.67,725.75,0,18901.63,organic,DallasFtWorth
06-11-2022,0.911515325,999991.05,397523.61,346578.23,14747.13,241142.09,conventional,Denver
06-11-2022,1.600570252,23039.64,19172.03,905.43,0,2962.18,organic,Denver
06-11-2022,1.000956573,375157.8,95462.62,148193.24,29824.02,101677.92,conventional,Detroit
06-11-2022,1.627276351,14309.74,1375.09,5259.2,0,7675.45,organic,Detroit
06-11-2022,1.173336973,116726.74,20657.51,36107.09,27770.14,32191.99,conventional,GrandRapids
06-11-2022,1.563234825,6479.44,6,707.64,0,5765.8,organic,GrandRapids
06-11-2022,0.975357838,3883457.73,1334221.69,1018501.19,291780.52,1238954.33,conventional,GreatLakes
06-11-2022,1.644612761,120101.79,18229.59,42388.98,0,59483.22,organic,GreatLakes
06-11-2022,1.061922764,358432.05,138434.18,97066.91,3025.94,119905.02,conventional,HarrisburgScranton
06-11-2022,1.561251393,13135.83,290.72,484.54,0,12360.57,organic,HarrisburgScranton
06-11-2022,1.453785633,278158.34,16402.31,194829.9,84.97,66841.16,conventional,HartfordSpringfield
06-11-2022,2.007317802,14515.89,472.42,3751.23,12.27,10279.97,organic,HartfordSpringfield
06-11-2022,0.770452619,1004109.42,423157.85,308807.08,8238.07,263906.42,conventional,Houston
06-11-2022,1.336117065,20327.34,13214.57,211.78,0,6900.99,organic,Houston
06-11-2022,0.884310942,245875.99,133540.54,37220.54,16547.17,58567.74,conventional,Indianapolis
06-11-2022,1.554989463,7974.31,906.05,3594.83,0,3473.43,organic,Indianapolis
06-11-2022,1.122757426,235366.85,174465.67,12161.44,47.8,48691.95,conventional,Jacksonville
06-11-2022,0.931824952,24304.3,94.01,197.01,0,24013.28,organic,Jacksonville
06-11-2022,0.804127328,473136.25,130736.98,114574.23,1377.01,226448.03,conventional,LasVegas
06-11-2022,1.669963389,10973.44,6137.37,1313.84,0,3522.23,organic,LasVegas
06-11-2022,1.20289875,2655051.56,1267541.41,78265.94,553838.29,755405.91,conventional,LosAngeles
06-11-2022,1.706950702,127427.46,65646.48,4557.44,0,57223.54,organic,LosAngeles
06-11-2022,0.962518761,118321.09,41660.55,28263.78,7826.74,40570.01,conventional,Louisville
06-11-2022,1.744733256,4499.67,180.21,3201.08,0,1118.38,organic,Louisville
06-11-2022,1.143979245,880369.61,678243.74,13578.46,181.32,188366.09,conventional,MiamiFtLauderdale
06-11-2022,0.95250364,96294.3,17226.86,551.2,0,78516.24,organic,MiamiFtLauderdale
06-11-2022,1.141325071,3468456.47,1340518.84,817982.87,75733.6,1234221.17,conventional,Midsouth
06-11-2022,1.477902899,220375.64,7498.69,43170.9,65.83,169640.22,organic,Midsouth
06-11-2022,0.981184827,279316.61,157205.48,20893.86,10201.39,91015.88,conventional,Nashville
06-11-2022,1.858280546,12123.24,1514.66,5899.1,0,4709.48,organic,Nashville
06-11-2022,0.861829784,319783.23,174638.93,6393.17,84.61,138666.52,conventional,NewOrleans
06-11-2022,1.669812899,3443.79,426.99,229.35,0,2787.46,organic,NewOrleans
06-11-2022,1.356448289,1445587.09,105808.18,819707.52,484.57,519586.82,conventional,NewYork
06-11-2022,1.894153468,78269.77,6710.1,10930.64,0,60629.03,organic,NewYork
06-11-2022,1.237832603,4556224.41,674879.42,2484695.48,7429.95,1389219.55,conventional,Northeast
06-11-2022,1.827352914,212484.25,13911.18,23121.22,23.22,175428.63,organic,Northeast
06-11-2022,0.986614028,527057.42,69435.4,387752.58,97.96,69771.48,conventional,NorthernNewEngland
06-11-2022,2.114982436,11831.31,1202.34,272.53,0,10356.44,organic,NorthernNewEngland
06-11-2022,1.073937514,574277.62,372565.35,10967.16,26.85,190718.26,conventional,Orlando
06-11-2022,1.007239541,52694.14,6242.6,116.55,0,46334.99,organic,Orlando
06-11-2022,0.892007666,113615.77,67465.26,7608.41,5340.69,33201.4,conventional,PeoriaSpringfield
06-11-2022,1.590386433,3151.2,62.28,1039.89,0,2049.03,organic,PeoriaSpringfield
06-11-2022,1.150242382,508197,137086.5,180802.22,586.34,189721.95,conventional,Philadelphia
06-11-2022,1.716393535,22741.84,1307.67,4258.7,11.24,17164.23,organic,Philadelphia
06-11-2022,0.770910939,1431279.53,520186.87,473787.37,3754.56,433550.73,conventional,PhoenixTucson
06-11-2022,1.518022139,26168.43,11515.88,2708.8,0,11943.75,organic,PhoenixTucson
06-11-2022,1.196541309,105311.4,51537.51,16288.69,52.99,37432.21,conventional,Pittsburgh
06-11-2022,1.626236218,7240.82,1754.88,1.41,0,5484.53,organic,Pittsburgh
06-11-2022,0.959551257,1875999.76,851761,468710.39,5727.76,549800.61,conventional,Plains
06-11-2022,1.564110143,43902.27,13847.27,4136.68,0,25918.33,organic,Plains
06-11-2022,1.080460949,593980.03,241504.31,194357.01,23060,135058.72,conventional,Portland
06-11-2022,1.885862406,29252.8,6833.41,19665.5,0,2753.89,organic,Portland
06-11-2022,1.503207182,72931.83,4489.08,54374.62,32.46,14035.67,conventional,Providence
06-11-2022,1.721624479,3944.49,6.94,35.6,0,3901.94,organic,Providence
06-11-2022,1.184116205,374559.03,165068.34,64819.79,919.82,143751.08,conventional,RaleighGreensboro
06-11-2022,1.386268937,29411.15,427.94,2288.18,25.57,26669.46,organic,RaleighGreensboro
06-11-2022,1.095096227,269729.92,99892.19,68558.19,10316.25,90963.3,conventional,RichmondNorfolk
06-11-2022,1.314119333,21330.43,397.89,3317.11,0,17615.43,organic,RichmondNorfolk
06-11-2022,0.980828724,170355.73,80149.53,30329.62,8416.29,51460.28,conventional,Roanoke
06-11-2022,1.413789379,9054.39,584.92,2624.57,0,5844.9,organic,Roanoke
06-11-2022,1.440998919,435078.76,229611.57,111240.42,6176.06,88050.71,conventional,Sacramento
06-11-2022,1.905662312,16025.03,4975.55,1391.84,1.24,9656.41,organic,Sacramento
06-11-2022,1.240890391,491181.92,235967.88,30331.12,77771.84,147111.08,conventional,SanDiego
06-11-2022,2.047307101,24756.84,17284.06,1166.87,0,6305.91,organic,SanDiego
06-11-2022,1.550828808,856081.63,625577.89,103005.67,8095.99,119402.09,conventional,SanFrancisco
06-11-2022,2.064319349,55179.42,18643.03,3067.86,0,33468.53,organic,SanFrancisco
06-11-2022,1.465945715,492945.62,162969.88,194120.87,19902.57,115952.3,conventional,Seattle
06-11-2022,2.062480777,62410.07,12552.06,44885.7,6.73,4965.58,organic,Seattle
06-11-2022,1.108928803,481376.9,275474.55,90938.89,9343.46,105620,conventional,SouthCarolina
06-11-2022,1.166495731,40957.95,644.35,3721,13.88,36578.72,organic,SouthCarolina
06-11-2022,0.81449582,5168922.74,2209858.27,1191477.82,39191.21,1727711.03,conventional,SouthCentral
06-11-2022,1.300638072,120011.56,40408.22,5667.17,0,73936.18,organic,SouthCentral
06-11-2022,1.054177207,5135545.07,3446119.63,386787.31,74164.59,1228473.54,conventional,Southeast
06-11-2022,1.032105905,385813.22,38228.02,26142.5,14.38,321428.33,organic,Southeast
06-11-2022,1.286438107,69682.27,32608.29,21689.35,2.46,15382.16,conventional,Spokane
06-11-2022,2.183533726,3392.09,253.32,2311.89,0,826.88,organic,Spokane
06-11-2022,0.966286209,196933.15,124556.16,12432.63,59.71,59884.65,conventional,StLouis
06-11-2022,2.05462827,5500.91,807.36,2312.41,0,2381.14,organic,StLouis
06-11-2022,1.11044892,73548.97,10477.56,35166.41,415.54,27489.46,conventional,Syracuse
06-11-2022,1.516320793,4009.62,162.41,93.53,0,3753.69,organic,Syracuse
06-11-2022,1.025224501,631030.55,422006.79,5356.38,85.25,203582.13,conventional,Tampa
06-11-2022,1.322971514,21609.23,6282.99,127.48,0,15198.75,organic,Tampa
06-11-2022,0.910939011,121561.36,63254.2,20207.88,11166.06,26933.22,conventional,Toledo
06-11-2022,1.446207874,3479.72,485.71,1044.08,0,1949.93,organic,Toledo
06-11-2022,1.05772528,36632774.65,15725535.2,8975275.54,1309801.05,10621161.71,conventional,TotalUS
06-11-2022,1.521596179,1630535.79,349504.43,255970.49,111.69,1024949.18,organic,TotalUS
06-11-2022,0.947458475,6922539.54,2811864.39,2105931.46,88765.39,1915661.55,conventional,West
06-11-2022,1.75994903,248266.99,88874.91,99228.88,6.85,60156.34,organic,West
06-11-2022,0.777236355,860952.84,418073.28,105532.58,5293.83,331083.45,conventional,WestTexNewMexico
06-11-2022,1.120716449,26121.74,6258.36,557.64,0,19305.74,organic,WestTexNewMexico
06-11-2022,0.914133606,105298.73,27711.76,44646.65,75.95,32864.36,conventional,Wichita
06-11-2022,1.603363485,1847.69,995.99,10.66,0,841.05,organic,Wichita
13-11-2022,1.094756487,118331.04,11833.62,87384.39,20.97,19092.06,conventional,Albany
13-11-2022,1.961044795,2848.96,186.05,329.28,1.02,2332.61,organic,Albany
13-11-2022,1.029106581,674062.2,395679.18,198490.71,4026.58,75865.74,conventional,Atlanta
13-11-2022,1.01489825,57346.43,1735.59,15301.85,0,40308.99,organic,Atlanta
13-11-2022,1.129645706,921214.88,138258.45,364153.26,1899.18,416903.99,conventional,BaltimoreWashington
13-11-2022,1.727996925,50762.42,849.64,9185.63,4.59,40722.56,organic,BaltimoreWashington
13-11-2022,0.986820469,294652.59,199466.51,32246.8,363.55,62469.37,conventional,BirminghamMontgomery
13-11-2022,1.003001984,14302.79,59.6,832.36,0,13410.84,organic,BirminghamMontgomery
13-11-2022,0.858207093,123587.94,50992.46,31769.98,119.74,40705.77,conventional,Boise
13-11-2022,1.801509433,4635.35,1311.75,2479.4,0,844.2,organic,Boise
13-11-2022,1.424841791,515041.16,34951.21,340357.89,111.57,139620.5,conventional,Boston
13-11-2022,1.710084008,30679.76,143.33,1833.48,0,28702.96,organic,Boston
13-11-2022,1.09706123,187865.96,45082.06,54120.69,1349.85,87313.36,conventional,BuffaloRochester
13-11-2022,1.748245172,10442.77,376.1,133.44,0,9933.22,organic,BuffaloRochester
13-11-2022,1.284083248,5009389.56,2803923.15,333187.02,522495.6,1349783.8,conventional,California
13-11-2022,1.932445877,234350.31,110455.77,13149.93,0,110744.61,organic,California
13-11-2022,1.127888073,316672.64,138099.38,57821.22,918.98,119833.07,conventional,Charlotte
13-11-2022,1.5441528,18298.74,79.71,2255.51,13.26,15950.26,organic,Charlotte
13-11-2022,1.180378239,1026134.26,347118.45,350919.11,47096.34,281000.36,conventional,Chicago
13-11-2022,1.594798504,32178.35,6135.81,12444.32,0,13598.21,organic,Chicago
13-11-2022,1.052752045,232667.7,100503.06,85502.26,5041.61,41620.76,conventional,CincinnatiDayton
13-11-2022,1.618281867,9904.45,140.37,6912.65,0,2851.43,organic,CincinnatiDayton
13-11-2022,0.979588313,216551.57,145774.56,22378.81,8343,40055.2,conventional,Columbus
13-11-2022,1.763422579,7193.93,725.88,4077.94,0,2390.11,organic,Columbus
13-11-2022,0.786305829,1412376.18,611653.34,319829.63,3092.29,477800.92,conventional,DallasFtWorth
13-11-2022,1.334572456,34230.97,13712.75,773.55,0,19744.68,organic,DallasFtWorth
13-11-2022,0.94261242,912511.27,318300.63,330649.57,16760.63,246800.45,conventional,Denver
13-11-2022,1.605341549,20997.9,17535.21,900.43,0,2562.26,organic,Denver
13-11-2022,1.11289178,358530.72,97014.77,121707.56,19053.07,120755.31,conventional,Detroit
13-11-2022,1.462396194,13474.16,429.63,5148.7,0,7895.83,organic,Detroit
13-11-2022,1.202824938,138278.3,23820.92,45038.26,19970.07,49449.05,conventional,GrandRapids
13-11-2022,1.387524513,5335.02,13.63,561.3,0,4760.09,organic,GrandRapids
13-11-2022,1.054292513,3724580.99,1495540,1108004.16,170434.44,950602.39,conventional,GreatLakes
13-11-2022,1.543474719,121845.18,13362.08,45733.37,0,62749.73,organic,GreatLakes
13-11-2022,1.113933594,366870.68,131899.77,109242.39,2861.6,122866.91,conventional,HarrisburgScranton
13-11-2022,1.529750274,12912.77,198.51,481.48,0,12232.78,organic,HarrisburgScranton
13-11-2022,1.350597126,315596.14,17475.85,236544.04,147.18,61429.07,conventional,HartfordSpringfield
13-11-2022,1.723431492,15854.93,369.67,4690.34,18.95,10775.97,organic,HartfordSpringfield
13-11-2022,0.789374743,956877.77,424703.84,270636.57,8042.54,253494.8,conventional,Houston
13-11-2022,1.343663185,18777.79,12295.21,203.97,0,6278.61,organic,Houston
13-11-2022,0.888067542,238261.31,138714.76,38857.18,7134.74,53554.64,conventional,Indianapolis
13-11-2022,1.390979875,7524.19,191.88,3354.64,0,3977.67,organic,Indianapolis
13-11-2022,1.12659917,204092.27,149640.14,14159.85,33.97,40258.31,conventional,Jacksonville
13-11-2022,0.818578832,28908.46,71.22,84.59,0,28752.66,organic,Jacksonville
13-11-2022,1.010043355,405950.97,132795.06,104875.82,41801.52,126478.56,conventional,LasVegas
13-11-2022,1.654385477,12525,6987.12,1534.63,0,4003.26,organic,LasVegas
13-11-2022,1.185597034,2593891.01,1403684.09,41831.14,396324.17,752051.61,conventional,LosAngeles
13-11-2022,1.889648033,95878.79,55694.73,4263.71,0,35920.34,organic,LosAngeles
13-11-2022,0.998232904,111844.31,43798.61,33751.55,1676.59,32617.56,conventional,Louisville
13-11-2022,1.514087182,5799.4,9.45,4480.2,0,1309.75,organic,Louisville
13-11-2022,1.125717704,821071.73,615880.05,13596.41,201.64,191393.63,conventional,MiamiFtLauderdale
13-11-2022,0.957197987,85227.03,30473.38,585.81,0,54167.84,organic,MiamiFtLauderdale
13-11-2022,1.058884422,3592096.85,1358948.9,950545.23,22859.18,1259743.53,conventional,Midsouth
13-11-2022,1.562799037,208271.9,3265.02,49132.77,39.32,155834.79,organic,Midsouth
13-11-2022,0.977266815,263844.72,143566.61,35550.59,2264.06,82463.46,conventional,Nashville
13-11-2022,1.788247217,12661.12,187.89,6698.14,0,5775.09,organic,Nashville
13-11-2022,0.847997052,314565.71,165583.63,5538.44,285.86,143157.77,conventional,NewOrleans
13-11-2022,1.312886521,3569.19,321.87,38.12,0,3209.19,organic,NewOrleans
13-11-2022,1.224079327,1862688.18,132389.05,1166252.96,831.33,563214.83,conventional,NewYork
13-11-2022,1.818002876,77854.21,7028.02,8683.42,0,62142.78,organic,NewYork
13-11-2022,1.205732168,5059647.75,679906.02,2874381.45,6988.46,1498371.83,conventional,Northeast
13-11-2022,1.768291148,219877.14,14556.64,22973.65,32.31,182313.55,organic,Northeast
13-11-2022,1.119077095,406848.35,41689.1,292523.76,43.8,72591.69,conventional,NorthernNewEngland
13-11-2022,2.114993568,13136.59,1574,371.49,0,11191.11,organic,NorthernNewEngland
13-11-2022,1.053349997,509031.96,330760.51,10507.29,68.62,167695.55,conventional,Orlando
13-11-2022,0.920401559,48462.25,16092.85,124.95,0,32244.45,organic,Orlando
13-11-2022,0.916135838,112372.03,66718.82,8653.92,3647.53,33351.77,conventional,PeoriaSpringfield
13-11-2022,1.386756052,2931.64,15.93,635.3,0,2280.41,organic,PeoriaSpringfield
13-11-2022,1.076910229,607065.03,141026.37,233134.53,405.18,232498.94,conventional,Philadelphia
13-11-2022,1.735478644,24269.96,1275.88,4807.84,5.11,18181.13,organic,Philadelphia
13-11-2022,0.880482585,1226027.74,530278.06,488421.59,3408.55,203919.55,conventional,PhoenixTucson
13-11-2022,1.530585665,26924.48,13142.23,2625.99,0,11156.25,organic,PhoenixTucson
13-11-2022,1.194147284,110398.04,54868.89,18699.56,31.03,36798.56,conventional,Pittsburgh
13-11-2022,1.640910332,6217.86,1823.21,0,0,4394.65,organic,Pittsburgh
13-11-2022,0.976230734,1837014.48,782886.17,485125.4,8401.29,560594.73,conventional,Plains
13-11-2022,1.40066597,63742.71,15336.67,9737.52,0,38668.52,organic,Plains
13-11-2022,1.124256954,594454.53,294323.26,179408.48,14141.32,106581.47,conventional,Portland
13-11-2022,1.882706095,29051.24,16739.07,9333.19,0,2978.98,organic,Portland
13-11-2022,1.50030586,69097.9,3724.05,49821.52,20.85,15531.47,conventional,Providence
13-11-2022,1.722023745,4033.5,3.69,17.82,0,4011.99,organic,Providence
13-11-2022,1.101651919,387726.75,168337.57,68656.26,767.22,149965.69,conventional,RaleighGreensboro
13-11-2022,1.592485764,25602.35,403.63,2252.68,11.72,22934.33,organic,RaleighGreensboro
13-11-2022,1.055144257,269465.16,104970.89,85415.65,2040.86,77037.75,conventional,RichmondNorfolk
13-11-2022,1.367000865,20418.11,18.9,4237.73,0,16161.48,organic,RichmondNorfolk
13-11-2022,0.977133032,159705.71,77082.92,38644.29,1270.38,42708.13,conventional,Roanoke
13-11-2022,1.575039268,8994.39,47.8,3941.66,0,5004.92,organic,Roanoke
13-11-2022,1.468188888,353578.04,173340.51,84929,4293.67,91014.86,conventional,Sacramento
13-11-2022,1.870567649,15587.61,4565.78,1521.14,0,9500.69,organic,Sacramento
13-11-2022,1.229178712,485152.33,260379.21,13363.54,58869.34,152540.25,conventional,SanDiego
13-11-2022,2.100581248,20659.54,13629.54,874.38,0,6155.63,organic,SanDiego
13-11-2022,1.545274671,574573.68,380196.21,69687.28,5336.09,119354.1,conventional,SanFrancisco
13-11-2022,2.090867904,53275.35,17198.63,4210.09,0,31866.63,organic,SanFrancisco
13-11-2022,1.518798742,464131.35,169292.51,178229.38,15916.56,100692.9,conventional,Seattle
13-11-2022,2.107296146,65509.7,26233.76,34142.35,12.34,5121.24,organic,Seattle
13-11-2022,1.072204723,478364.58,267942.74,102465.99,1480.33,106475.53,conventional,SouthCarolina
13-11-2022,1.19416311,38395.48,617.35,3752.32,9.26,34016.54,organic,SouthCarolina
13-11-2022,0.806725551,5261060.02,2427689.24,1032565.01,33605.36,1766769.79,conventional,SouthCentral
13-11-2022,1.231854274,124074.13,37766.89,5605.91,0,80701.33,organic,SouthCentral
13-11-2022,1.042597902,4813044.05,3197927.62,478927.34,13760.05,1122322.69,conventional,Southeast
13-11-2022,0.982881441,392408.22,73352.08,27529.78,9.47,291516.89,organic,Southeast
13-11-2022,1.315607611,67359.42,29738.07,21947.82,3.41,15670.12,conventional,Spokane
13-11-2022,2.188257976,3257.71,455.06,1974.21,0,828.45,organic,Spokane
13-11-2022,0.995920704,177595.74,95521.93,15078.49,148.93,66846.38,conventional,StLouis
13-11-2022,2.005927351,6530.53,871.88,2692.01,0,2966.64,organic,StLouis
13-11-2022,1.097611716,82606.15,13692.95,39663.66,286.13,28963.4,conventional,Syracuse
13-11-2022,1.56180351,4485.66,221.65,84.06,0,4179.96,organic,Syracuse
13-11-2022,1.007798078,594315.15,406973.72,6081.89,60.15,181199.38,conventional,Tampa
13-11-2022,1.133281185,24143.09,11999.74,98.7,0,12044.66,organic,Tampa
13-11-2022,0.940245076,115834.91,66107,21050.11,6448.14,22229.66,conventional,Toledo
13-11-2022,1.432730389,3949.99,37.54,1771.11,0,2141.35,organic,Toledo
13-11-2022,1.057525308,35761630.82,15531382.49,9312940.53,893647.34,10022794.79,conventional,TotalUS
13-11-2022,1.500740206,1613628.47,387223.69,244036.4,101.26,982266.14,organic,TotalUS
13-11-2022,1.005400763,6464797.11,2784561.39,2050204.93,115102.95,1514606.03,conventional,West
13-11-2022,1.761008103,249058.88,119128.54,70173.46,20.15,59736.73,organic,West
13-11-2022,0.794152116,932357.92,433271.97,128234.28,5778.12,364359.18,conventional,WestTexNewMexico
13-11-2022,0.998168737,26813.4,6712.93,854.08,0,19246.39,organic,WestTexNewMexico
13-11-2022,0.912504805,102112.59,29429.26,43835.94,60.6,28786.79,conventional,Wichita
13-11-2022,1.461601554,2141.18,1273.82,4.26,0,863.1,organic,Wichita
20-11-2022,1.079395944,100012.73,9510.24,70515.15,32.38,19954.96,conventional,Albany
20-11-2022,2.011569549,2493.9,138.3,325.23,0,2030.37,organic,Albany
20-11-2022,1.049415168,592175.34,347524.42,168074.75,466.23,76109.95,conventional,Atlanta
20-11-2022,1.06200743,53657,1813.28,15955.89,0,35887.83,organic,Atlanta
20-11-2022,1.200284284,840698.49,125641.35,365403.98,1368.08,348282.78,conventional,BaltimoreWashington
20-11-2022,1.79733115,40699.69,389.19,8472.57,2.29,31835.64,organic,BaltimoreWashington
20-11-2022,0.979251207,263510.88,174253.66,30926.78,83.31,58247.13,conventional,BirminghamMontgomery
20-11-2022,1.07436657,11819.71,68.46,673.34,0,11077.91,organic,BirminghamMontgomery
20-11-2022,1.047342255,89436.43,47415.79,23000.65,141.92,18878.07,conventional,Boise
20-11-2022,1.785616232,4436.63,1232,2376.57,0,828.06,organic,Boise
20-11-2022,1.443103141,491637,34772.85,327075.44,59.27,129729.44,conventional,Boston
20-11-2022,1.764281641,29923.91,209.12,1710.77,0,28004.02,organic,Boston
20-11-2022,1.157408317,159059.99,21112.76,51450.9,1298.67,85197.67,conventional,BuffaloRochester
20-11-2022,1.724173062,10371.55,440.08,107.07,0,9824.4,organic,BuffaloRochester
20-11-2022,1.29514364,4720672.77,2552682.25,404632.48,574134.35,1189223.71,conventional,California
20-11-2022,1.74720081,260404.4,95134.3,12507.97,2.94,152759.19,organic,California
20-11-2022,1.226438607,275088.91,114602.6,47019.57,741.95,112711.44,conventional,Charlotte
20-11-2022,1.55009392,16988.18,51.19,2126.32,19.88,14790.79,organic,Charlotte
20-11-2022,1.209277666,719884.48,240427.72,170160.09,73595.93,235700.74,conventional,Chicago
20-11-2022,1.578733051,35612.99,12465.09,7454.15,0,15693.75,organic,Chicago
20-11-2022,1.176478529,222941.08,96946.25,79032.39,6331.83,40630.61,conventional,CincinnatiDayton
20-11-2022,1.774690319,8638.01,20.67,6395.7,0,2221.64,organic,CincinnatiDayton
20-11-2022,1.09087015,189529.38,114258.11,27550.98,7755.74,39964.54,conventional,Columbus
20-11-2022,1.852450246,7050.85,648.15,4340.5,0,2062.2,organic,Columbus
20-11-2022,0.706239573,1544657.82,507090.13,292654.61,2733.19,742179.89,conventional,DallasFtWorth
20-11-2022,1.352493713,30366.73,12127.1,699.6,0,17540.03,organic,DallasFtWorth
20-11-2022,0.998572002,833554.87,317957.15,289610.07,14523.36,211464.29,conventional,Denver
20-11-2022,1.640442896,20638.77,17284.35,820.38,0,2534.04,organic,Denver
20-11-2022,1.300515759,322316.83,105615.12,77333.27,40629.49,98738.94,conventional,Detroit
20-11-2022,1.715405165,10801.75,1023.05,4824.24,0,4954.46,organic,Detroit
20-11-2022,1.357344572,128065.17,22135.6,36598.42,33624.58,35706.57,conventional,GrandRapids
20-11-2022,1.75244705,4177.56,3.6,574.15,0,3599.81,organic,GrandRapids
20-11-2022,1.123384091,3147618.71,1258276.01,800700.92,265815.03,822826.76,conventional,GreatLakes
20-11-2022,1.661118708,113792.85,19150.23,39585.37,0,55057.26,organic,GreatLakes
20-11-2022,1.170798449,314129.29,106264.69,90891.25,2531.71,114441.64,conventional,HarrisburgScranton
20-11-2022,1.515757229,13182.66,232.99,335.65,1.53,12612.48,organic,HarrisburgScranton
20-11-2022,1.439761291,270284.92,15373.59,193868.87,63.82,60978.65,conventional,HartfordSpringfield
20-11-2022,1.840544595,14597.33,485.19,2990.98,5.57,11115.6,organic,HartfordSpringfield
